order_id,order_date,customer_name,region,city,product_name,category,subcategory,quantity,unit_price,total_amount,payment_method,channel,status
ORD-2023000560,2024-01-18,Customer_140,Central,Zhengzhou,Ceramic Mug Set,Home & Garden,Kitchenware,4,26.3,105.2,WeChat Pay,Store,Cancelled
ORD-2023000561,2023-11-14,Customer_116,East,Nanjing,Ceramic Mug Set,Home & Garden,Kitchenware,2,25.25,50.5,WeChat Pay,Store,Returned
ORD-2023000562,2024-01-15,Customer_5,East,Hangzhou,iPhone 15,Electronics,Smartphones,5,962.75,4813.75,COD,Store,Returned
ORD-2023000563,2024-01-24,Customer_135,South,Guangzhou,MacBook Air,Electronics,Laptops,5,1313.76,6568.8,Bank Transfer,Third-party,Processing
ORD-2023000564,2023-08-15,Customer_25,Central,Zhengzhou,Camping Tent 4P,Sports,Outdoor,4,311.64,1246.56,COD,App,Completed
ORD-2023000565,2024-01-28,Customer_26,South,Shenzhen,Galaxy S24,Electronics,Smartphones,2,793.02,1586.04,Credit Card,Third-party,Cancelled
ORD-2023000566,2025-01-20,Customer_57,West,Xi'an,The Great Novel,Books,Fiction,5,23.16,115.8,COD,App,Completed
ORD-2023000567,2023-05-05,Customer_93,South,Xiamen,Wool Scarf,Clothing,Accessories,1,38.63,38.63,COD,Phone,Shipped
ORD-2023000568,2023-05-25,Customer_78,North,Shenyang,Running Shoes Pro,Sports,Running,5,128.47,642.35,Credit Card,Website,Returned
ORD-2023000569,2024-01-31,Customer_135,North,Beijing,Canon EOS R6,Electronics,Cameras,5,2413.03,12065.15,Alipay,Third-party,Processing
ORD-2023000570,2025-01-03,Customer_173,Central,Changsha,Ceramic Mug Set,Home & Garden,Kitchenware,4,31.14,124.56,Bank Transfer,Phone,Completed
ORD-2023000571,2023-11-20,Customer_137,South,Shenzhen,Ceramic Mug Set,Home & Garden,Kitchenware,4,29.04,116.16,COD,Phone,Shipped
ORD-2023000572,2025-05-31,Customer_186,East,Nanjing,Camping Tent 4P,Sports,Outdoor,3,291.14,873.42,WeChat Pay,Third-party,Processing
ORD-2023000573,2024-06-04,Customer_93,Central,Changsha,iPad Air,Electronics,Tablets,4,646.75,2587.0,Bank Transfer,Phone,Cancelled
ORD-2023000574,2025-11-26,Customer_35,North,Shenyang,Galaxy S24,Electronics,Smartphones,3,924.83,2774.49,WeChat Pay,App,Shipped
ORD-2023000575,2024-07-19,Customer_142,South,Shenzhen,Camping Tent 4P,Sports,Outdoor,1,323.36,323.36,COD,Third-party,Returned
ORD-2023000576,2023-11-16,Customer_36,Central,Wuhan,ThinkPad X1,Electronics,Laptops,1,1382.37,1382.37,WeChat Pay,Store,Returned
ORD-2023000577,2025-03-29,Customer_146,South,Shenzhen,Running Shoes Pro,Sports,Running,3,130.76,392.28,Alipay,App,Shipped
ORD-2023000578,2023-07-15,Customer_153,West,Chengdu,Wool Scarf,Clothing,Accessories,5,42.74,213.7,WeChat Pay,App,Returned
ORD-2023000579,2025-06-08,Customer_107,West,Chengdu,Galaxy S24,Electronics,Smartphones,3,857.99,2573.97,Credit Card,Website,Returned
ORD-2023000580,2025-12-09,Customer_11,North,Shenyang,Data Science 101,Books,Non-Fiction,4,43.3,173.2,WeChat Pay,Third-party,Returned
ORD-2023000581,2025-03-15,Customer_115,South,Guangzhou,Standing Desk,Home & Garden,Furniture,2,447.08,894.16,COD,Third-party,Returned
ORD-2023000582,2023-10-31,Customer_34,North,Beijing,Silk Dress,Clothing,Women's Wear,3,140.08,420.24,WeChat Pay,App,Cancelled
ORD-2023000583,2023-06-24,Customer_103,Central,Changsha,Galaxy S24,Electronics,Smartphones,5,871.81,4359.05,COD,Phone,Processing
ORD-2023000584,2024-02-06,Customer_144,South,Guangzhou,Ceramic Mug Set,Home & Garden,Kitchenware,2,28.89,57.78,COD,Third-party,Processing
ORD-2023000585,2023-07-03,Customer_29,South,Shenzhen,Running Shoes Pro,Sports,Running,4,141.11,564.44,Bank Transfer,Phone,Shipped
ORD-2023000586,2023-02-19,Customer_198,East,Shanghai,Camping Tent 4P,Sports,Outdoor,3,307.42,922.26,WeChat Pay,Website,Shipped
ORD-2023000587,2024-04-23,Customer_52,Central,Zhengzhou,The Great Novel,Books,Fiction,2,24.54,49.08,WeChat Pay,Website,Completed
ORD-2023000588,2023-10-30,Customer_74,North,Shenyang,Galaxy S24,Electronics,Smartphones,2,1020.08,2040.16,Credit Card,Store,Completed
ORD-2023000589,2024-03-09,Customer_53,East,Hangzhou,Wool Scarf,Clothing,Accessories,1,37.03,37.03,COD,Third-party,Shipped
ORD-2023000590,2023-02-07,Customer_97,Central,Zhengzhou,The Great Novel,Books,Fiction,2,26.45,52.9,COD,Third-party,Completed
ORD-2023000591,2024-07-09,Customer_14,East,Shanghai,Galaxy S24,Electronics,Smartphones,3,818.28,2454.84,Bank Transfer,App,Completed
ORD-2023000592,2023-02-09,Customer_75,West,Xi'an,Running Shoes Pro,Sports,Running,3,165.28,495.84,Bank Transfer,Website,Cancelled
ORD-2023000593,2025-12-24,Customer_23,Central,Changsha,ThinkPad X1,Electronics,Laptops,3,1392.56,4177.68,Alipay,Website,Returned
ORD-2023000594,2025-12-20,Customer_79,West,Xi'an,Dark Chocolate Box,Food & Beverage,Snacks,1,12.92,12.92,WeChat Pay,Phone,Cancelled
ORD-2023000595,2024-09-11,Customer_61,South,Shenzhen,Dumbbell Set 20kg,Sports,Fitness Equipment,3,85.14,255.42,COD,Store,Completed
ORD-2023000596,2024-04-06,Customer_39,East,Hangzhou,iPhone 15,Electronics,Smartphones,5,1133.6,5668.0,WeChat Pay,Phone,Processing
ORD-2023000597,2024-04-10,Customer_107,North,Shenyang,Denim Jacket,Clothing,Men's Wear,5,89.92,449.6,Alipay,Third-party,Processing
ORD-2023000598,2023-09-27,Customer_53,West,Chongqing,The Great Novel,Books,Fiction,3,24.61,73.83,Alipay,Third-party,Returned
ORD-2023000599,2025-05-30,Customer_198,South,Shenzhen,Yoga Mat Premium,Sports,Yoga,5,55.02,275.1,Alipay,Third-party,Processing
ORD-2023000600,2023-08-31,Customer_48,East,Shanghai,Ceramic Mug Set,Home & Garden,Kitchenware,5,32.9,164.5,WeChat Pay,Website,Completed
ORD-2023000601,2024-07-14,Customer_39,East,Hangzhou,Silk Dress,Clothing,Women's Wear,3,126.79,380.37,Alipay,App,Processing
ORD-2023000602,2024-04-17,Customer_153,South,Shenzhen,The Great Novel,Books,Fiction,5,23.24,116.2,Alipay,Website,Completed
ORD-2023000603,2025-08-18,Customer_183,East,Shanghai,Dark Chocolate Box,Food & Beverage,Snacks,4,13.34,53.36,WeChat Pay,Website,Cancelled
ORD-2023000604,2023-03-08,Customer_105,West,Chongqing,AirPods Pro,Electronics,Headphones,2,226.09,452.18,Credit Card,Store,Cancelled
ORD-2023000605,2023-05-16,Customer_46,South,Xiamen,Organic Coffee Beans,Food & Beverage,Beverages,2,21.54,43.08,Bank Transfer,Third-party,Cancelled
ORD-2023000606,2023-03-27,Customer_156,East,Hangzhou,Canon EOS R6,Electronics,Cameras,4,2427.68,9710.72,Bank Transfer,Store,Cancelled
ORD-2023000607,2023-03-20,Customer_134,Central,Changsha,LED Floor Lamp,Home & Garden,Lighting,5,89.97,449.85,Credit Card,Phone,Cancelled
ORD-2023000608,2023-03-22,Customer_143,North,Beijing,Standing Desk,Home & Garden,Furniture,5,483.37,2416.85,Bank Transfer,Third-party,Completed
ORD-2023000609,2024-08-08,Customer_119,South,Guangzhou,Leather Boots,Clothing,Footwear,4,177.34,709.36,Alipay,Phone,Shipped
ORD-2023000610,2025-08-07,Customer_166,Central,Wuhan,Dark Chocolate Box,Food & Beverage,Snacks,5,16.81,84.05,Bank Transfer,App,Returned
ORD-2023000611,2025-04-26,Customer_83,North,Beijing,LED Floor Lamp,Home & Garden,Lighting,5,79.26,396.3,Bank Transfer,App,Processing
ORD-2023000612,2023-07-04,Customer_65,West,Xi'an,Dark Chocolate Box,Food & Beverage,Snacks,2,16.71,33.42,WeChat Pay,Website,Completed
ORD-2023000613,2023-06-24,Customer_135,North,Beijing,Dark Chocolate Box,Food & Beverage,Snacks,4,15.59,62.36,Bank Transfer,Third-party,Returned
ORD-2023000614,2023-12-16,Customer_86,South,Guangzhou,Ceramic Mug Set,Home & Garden,Kitchenware,4,25.03,100.12,COD,Website,Processing
ORD-2023000615,2024-09-25,Customer_187,South,Shenzhen,Dark Chocolate Box,Food & Beverage,Snacks,1,14.63,14.63,Bank Transfer,Store,Processing
ORD-2023000616,2024-06-02,Customer_4,North,Beijing,iPad Air,Electronics,Tablets,1,621.02,621.02,Bank Transfer,Phone,Cancelled
ORD-2023000617,2025-09-01,Customer_117,Central,Wuhan,The Great Novel,Books,Fiction,4,23.02,92.08,Bank Transfer,Phone,Completed
ORD-2023000618,2024-07-23,Customer_159,Central,Changsha,iPhone 15,Electronics,Smartphones,2,1113.54,2227.08,COD,Website,Completed
ORD-2023000619,2023-03-08,Customer_171,South,Shenzhen,Galaxy S24,Electronics,Smartphones,3,774.05,2322.15,COD,Third-party,Shipped
ORD-2023000620,2024-01-01,Customer_42,East,Shanghai,Galaxy S24,Electronics,Smartphones,1,876.6,876.6,WeChat Pay,Third-party,Returned
ORD-2023000621,2025-01-07,Customer_10,Central,Changsha,Sony WH-1000XM5,Electronics,Headphones,4,375.11,1500.44,Credit Card,Store,Shipped
ORD-2023000622,2023-05-13,Customer_75,East,Hangzhou,MacBook Air,Electronics,Laptops,4,1322.49,5289.96,Bank Transfer,Website,Completed
ORD-2023000623,2024-03-04,Customer_157,East,Hangzhou,Standing Desk,Home & Garden,Furniture,4,502.69,2010.76,Credit Card,App,Returned
ORD-2023000624,2024-08-11,Customer_110,Central,Wuhan,Wool Scarf,Clothing,Accessories,5,44.08,220.4,COD,Store,Shipped
ORD-2023000625,2025-10-13,Customer_134,Central,Changsha,The Great Novel,Books,Fiction,3,28.19,84.57,Bank Transfer,Phone,Processing
ORD-2023000626,2023-01-04,Customer_31,Central,Wuhan,Dark Chocolate Box,Food & Beverage,Snacks,3,17.15,51.45,Credit Card,Phone,Completed
ORD-2023000627,2024-12-17,Customer_144,South,Xiamen,Silk Dress,Clothing,Women's Wear,4,111.41,445.64,Alipay,App,Processing
ORD-2023000628,2024-10-25,Customer_197,East,Hangzhou,MacBook Air,Electronics,Laptops,3,1127.16,3381.48,Credit Card,App,Shipped
ORD-2023000629,2023-12-26,Customer_50,East,Hangzhou,LED Floor Lamp,Home & Garden,Lighting,5,101.29,506.45,WeChat Pay,Store,Cancelled
ORD-2023000630,2025-08-01,Customer_138,West,Chengdu,Data Science 101,Books,Non-Fiction,2,49.71,99.42,WeChat Pay,Phone,Cancelled
ORD-2023000631,2024-10-08,Customer_143,North,Shenyang,Yoga Mat Premium,Sports,Yoga,5,52.31,261.55,COD,App,Processing
ORD-2023000632,2023-11-02,Customer_72,Central,Changsha,Camping Tent 4P,Sports,Outdoor,3,260.09,780.27,Credit Card,Store,Cancelled
ORD-2023000633,2023-08-28,Customer_193,Central,Wuhan,LED Floor Lamp,Home & Garden,Lighting,5,86.05,430.25,WeChat Pay,Store,Completed
ORD-2023000634,2025-01-31,Customer_116,East,Hangzhou,MacBook Air,Electronics,Laptops,4,1334.62,5338.48,WeChat Pay,Website,Returned
ORD-2023000635,2024-02-18,Customer_24,East,Shanghai,ThinkPad X1,Electronics,Laptops,3,1518.59,4555.77,Bank Transfer,Third-party,Completed
ORD-2023000636,2025-09-17,Customer_188,West,Xi'an,AirPods Pro,Electronics,Headphones,2,237.06,474.12,COD,Store,Shipped
ORD-2023000637,2023-03-16,Customer_118,South,Shenzhen,Standing Desk,Home & Garden,Furniture,2,454.87,909.74,Bank Transfer,Third-party,Completed
ORD-2023000638,2024-11-13,Customer_120,North,Tianjin,Galaxy S24,Electronics,Smartphones,5,999.29,4996.45,Credit Card,App,Returned
ORD-2023000639,2024-03-05,Customer_83,East,Shanghai,LED Floor Lamp,Home & Garden,Lighting,3,92.71,278.13,Alipay,Website,Shipped
ORD-2023000640,2024-07-12,Customer_39,East,Nanjing,Camping Tent 4P,Sports,Outdoor,4,314.35,1257.4,Alipay,Store,Completed
ORD-2023000641,2024-12-18,Customer_141,North,Shenyang,Ceramic Mug Set,Home & Garden,Kitchenware,5,25.54,127.7,WeChat Pay,Store,Processing
ORD-2023000642,2024-11-24,Customer_139,East,Nanjing,Canon EOS R6,Electronics,Cameras,2,2177.56,4355.12,Bank Transfer,App,Processing
ORD-2023000643,2023-04-21,Customer_23,North,Tianjin,Organic Coffee Beans,Food & Beverage,Beverages,1,17.63,17.63,Bank Transfer,Phone,Processing
ORD-2023000644,2024-10-01,Customer_86,Central,Changsha,Data Science 101,Books,Non-Fiction,4,51.73,206.92,Alipay,Third-party,Completed
ORD-2023000645,2025-08-17,Customer_25,West,Xi'an,AirPods Pro,Electronics,Headphones,1,272.37,272.37,Bank Transfer,Store,Cancelled
ORD-2023000646,2024-06-12,Customer_94,West,Chengdu,Canon EOS R6,Electronics,Cameras,2,2769.71,5539.42,Bank Transfer,Website,Shipped
ORD-2023000647,2023-08-20,Customer_90,East,Hangzhou,Wool Scarf,Clothing,Accessories,1,33.91,33.91,Bank Transfer,Phone,Processing
ORD-2023000648,2023-07-30,Customer_104,East,Hangzhou,The Great Novel,Books,Fiction,5,22.2,111.0,Credit Card,Store,Returned
ORD-2023000649,2025-04-26,Customer_62,North,Tianjin,Ceramic Mug Set,Home & Garden,Kitchenware,4,28.14,112.56,COD,Website,Returned
ORD-2023000650,2025-06-01,Customer_112,South,Guangzhou,Denim Jacket,Clothing,Men's Wear,1,75.22,75.22,COD,Store,Returned
ORD-2023000651,2025-09-23,Customer_30,South,Shenzhen,Organic Coffee Beans,Food & Beverage,Beverages,1,21.43,21.43,COD,Third-party,Cancelled
ORD-2023000652,2025-04-11,Customer_18,East,Nanjing,ThinkPad X1,Electronics,Laptops,4,1263.09,5052.36,COD,App,Returned
ORD-2023000653,2023-10-12,Customer_149,West,Chongqing,Wool Scarf,Clothing,Accessories,1,34.21,34.21,Credit Card,Website,Processing
ORD-2023000654,2025-07-04,Customer_51,West,Xi'an,Yoga Mat Premium,Sports,Yoga,4,50.7,202.8,Alipay,Store,Shipped
ORD-2023000655,2024-12-06,Customer_23,Central,Changsha,Yoga Mat Premium,Sports,Yoga,4,52.2,208.8,COD,App,Returned
ORD-2023000656,2023-04-19,Customer_1,Central,Zhengzhou,AirPods Pro,Electronics,Headphones,3,216.31,648.93,COD,Store,Completed
ORD-2023000657,2025-03-18,Customer_161,East,Shanghai,Canon EOS R6,Electronics,Cameras,4,2650.61,10602.44,WeChat Pay,Phone,Cancelled
ORD-2023000658,2025-08-30,Customer_36,West,Chongqing,Ceramic Mug Set,Home & Garden,Kitchenware,2,30.41,60.82,Alipay,Third-party,Cancelled
ORD-2023000659,2023-09-15,Customer_35,East,Hangzhou,AirPods Pro,Electronics,Headphones,3,286.16,858.48,Credit Card,App,Completed
ORD-2023000660,2023-10-06,Customer_22,South,Xiamen,Wool Scarf,Clothing,Accessories,4,44.56,178.24,Alipay,Phone,Cancelled
ORD-2023000661,2025-05-18,Customer_142,Central,Zhengzhou,The Great Novel,Books,Fiction,2,24.65,49.3,Bank Transfer,Phone,Shipped
ORD-2023000662,2025-10-17,Customer_188,South,Shenzhen,Silk Dress,Clothing,Women's Wear,5,109.94,549.7,Alipay,Third-party,Shipped
ORD-2023000663,2023-03-19,Customer_146,West,Xi'an,LED Floor Lamp,Home & Garden,Lighting,3,76.54,229.62,Bank Transfer,Store,Completed
ORD-2023000664,2025-12-14,Customer_193,Central,Zhengzhou,Dark Chocolate Box,Food & Beverage,Snacks,1,13.38,13.38,WeChat Pay,Phone,Returned
ORD-2023000665,2023-06-09,Customer_176,North,Shenyang,The Great Novel,Books,Fiction,1,23.08,23.08,COD,Third-party,Shipped
ORD-2023000666,2025-08-18,Customer_117,Central,Wuhan,Camping Tent 4P,Sports,Outdoor,5,323.98,1619.9,COD,Phone,Returned
ORD-2023000667,2023-03-14,Customer_178,East,Hangzhou,Dumbbell Set 20kg,Sports,Fitness Equipment,3,83.37,250.11,COD,Store,Returned
ORD-2023000668,2023-04-16,Customer_169,East,Shanghai,Data Science 101,Books,Non-Fiction,4,51.16,204.64,WeChat Pay,Third-party,Completed
ORD-2023000669,2024-07-23,Customer_65,East,Hangzhou,MacBook Air,Electronics,Laptops,2,1201.01,2402.02,Alipay,Third-party,Shipped
ORD-2023000670,2023-11-06,Customer_169,East,Hangzhou,iPhone 15,Electronics,Smartphones,1,1030.12,1030.12,Bank Transfer,Store,Processing
ORD-2023000671,2025-12-16,Customer_9,East,Nanjing,Canon EOS R6,Electronics,Cameras,4,2259.7,9038.8,WeChat Pay,App,Processing
ORD-2023000672,2024-05-02,Customer_170,Central,Wuhan,Wool Scarf,Clothing,Accessories,4,42.16,168.64,Bank Transfer,Website,Processing
ORD-2023000673,2023-08-26,Customer_14,Central,Changsha,Dumbbell Set 20kg,Sports,Fitness Equipment,1,92.8,92.8,Alipay,Phone,Cancelled
ORD-2023000674,2025-03-09,Customer_122,West,Chongqing,Wool Scarf,Clothing,Accessories,5,35.88,179.4,WeChat Pay,Website,Returned
ORD-2023000675,2024-10-08,Customer_136,West,Chengdu,Yoga Mat Premium,Sports,Yoga,4,47.27,189.08,Credit Card,App,Returned
ORD-2023000676,2024-06-30,Customer_26,East,Hangzhou,The Great Novel,Books,Fiction,3,23.75,71.25,WeChat Pay,Third-party,Cancelled
ORD-2023000677,2025-11-30,Customer_87,West,Xi'an,Canon EOS R6,Electronics,Cameras,5,2701.79,13508.95,Alipay,Store,Returned
ORD-2023000678,2023-07-20,Customer_135,North,Shenyang,iPhone 15,Electronics,Smartphones,1,852.73,852.73,Credit Card,Phone,Shipped
ORD-2023000679,2023-02-18,Customer_159,South,Xiamen,Yoga Mat Premium,Sports,Yoga,3,44.49,133.47,Credit Card,App,Returned
ORD-2023000680,2023-09-03,Customer_23,South,Xiamen,Data Science 101,Books,Non-Fiction,1,53.11,53.11,COD,Website,Cancelled
ORD-2023000681,2025-08-14,Customer_170,Central,Wuhan,ThinkPad X1,Electronics,Laptops,2,1295.48,2590.96,Credit Card,Phone,Shipped
ORD-2023000682,2023-06-01,Customer_71,West,Xi'an,Organic Coffee Beans,Food & Beverage,Beverages,3,18.53,55.59,Credit Card,Phone,Cancelled
ORD-2023000683,2023-05-23,Customer_126,East,Shanghai,Running Shoes Pro,Sports,Running,3,134.6,403.8,Alipay,Third-party,Cancelled
ORD-2023000684,2025-06-02,Customer_56,South,Xiamen,Wool Scarf,Clothing,Accessories,1,34.83,34.83,COD,App,Cancelled
ORD-2023000685,2024-05-28,Customer_199,East,Shanghai,Galaxy S24,Electronics,Smartphones,1,783.14,783.14,Bank Transfer,App,Cancelled
ORD-2023000686,2025-03-10,Customer_69,South,Xiamen,Data Science 101,Books,Non-Fiction,1,56.48,56.48,Alipay,Store,Cancelled
ORD-2023000687,2025-04-07,Customer_187,Central,Wuhan,Standing Desk,Home & Garden,Furniture,4,495.73,1982.92,Credit Card,Third-party,Processing
ORD-2023000688,2025-01-05,Customer_86,North,Tianjin,Dark Chocolate Box,Food & Beverage,Snacks,4,13.29,53.16,WeChat Pay,Phone,Completed
ORD-2023000689,2025-07-30,Customer_195,North,Tianjin,Ceramic Mug Set,Home & Garden,Kitchenware,3,25.35,76.05,WeChat Pay,Website,Processing
ORD-2023000690,2025-03-09,Customer_28,Central,Wuhan,Denim Jacket,Clothing,Men's Wear,2,74.23,148.46,WeChat Pay,Phone,Completed
ORD-2023000691,2023-02-21,Customer_185,West,Xi'an,iPad Air,Electronics,Tablets,2,515.56,1031.12,COD,Website,Cancelled
ORD-2023000692,2025-07-09,Customer_5,West,Chengdu,Ceramic Mug Set,Home & Garden,Kitchenware,3,29.0,87.0,Credit Card,Store,Completed
ORD-2023000693,2025-12-07,Customer_118,East,Nanjing,Galaxy S24,Electronics,Smartphones,4,796.03,3184.12,COD,Website,Returned
ORD-2023000694,2023-02-09,Customer_121,South,Shenzhen,Galaxy S24,Electronics,Smartphones,2,896.0,1792.0,COD,App,Processing
ORD-2023000695,2023-07-19,Customer_117,South,Shenzhen,Sony WH-1000XM5,Electronics,Headphones,1,391.37,391.37,COD,Website,Returned
ORD-2023000696,2024-03-27,Customer_17,North,Beijing,ThinkPad X1,Electronics,Laptops,4,1438.86,5755.44,Alipay,Phone,Shipped
ORD-2023000697,2024-10-20,Customer_55,West,Chongqing,ThinkPad X1,Electronics,Laptops,5,1418.26,7091.3,Credit Card,Third-party,Processing
ORD-2023000698,2025-04-30,Customer_44,East,Shanghai,ThinkPad X1,Electronics,Laptops,3,1248.43,3745.29,WeChat Pay,Third-party,Processing
ORD-2023000699,2025-02-09,Customer_200,West,Chengdu,LED Floor Lamp,Home & Garden,Lighting,1,79.21,79.21,Alipay,App,Cancelled
ORD-2023000700,2024-08-04,Customer_107,North,Beijing,iPhone 15,Electronics,Smartphones,2,1126.71,2253.42,Bank Transfer,Website,Processing
ORD-2023000701,2024-05-04,Customer_45,South,Xiamen,Running Shoes Pro,Sports,Running,5,146.78,733.9,COD,App,Returned
ORD-2023000702,2024-09-08,Customer_90,South,Xiamen,Wool Scarf,Clothing,Accessories,5,44.27,221.35,Bank Transfer,App,Returned
ORD-2023000703,2025-01-11,Customer_195,South,Shenzhen,ThinkPad X1,Electronics,Laptops,5,1599.11,7995.55,COD,Third-party,Processing
ORD-2023000704,2024-02-01,Customer_29,West,Xi'an,Organic Coffee Beans,Food & Beverage,Beverages,2,18.65,37.3,Alipay,Phone,Cancelled
ORD-2023000705,2025-01-15,Customer_73,South,Shenzhen,Organic Coffee Beans,Food & Beverage,Beverages,1,17.32,17.32,Alipay,Phone,Shipped
ORD-2023000706,2023-04-18,Customer_138,East,Nanjing,Leather Boots,Clothing,Footwear,1,140.13,140.13,Alipay,Website,Completed
ORD-2023000707,2025-06-29,Customer_152,West,Xi'an,ThinkPad X1,Electronics,Laptops,1,1564.81,1564.81,COD,Store,Cancelled
ORD-2023000708,2023-08-14,Customer_84,South,Xiamen,Organic Coffee Beans,Food & Beverage,Beverages,3,18.37,55.11,Alipay,App,Processing
ORD-2023000709,2025-09-19,Customer_14,West,Chengdu,Denim Jacket,Clothing,Men's Wear,2,68.89,137.78,Bank Transfer,Website,Processing
ORD-2023000710,2025-07-26,Customer_185,Central,Zhengzhou,Sony WH-1000XM5,Electronics,Headphones,4,335.75,1343.0,Alipay,Store,Shipped
ORD-2023000711,2023-05-03,Customer_72,South,Guangzhou,AirPods Pro,Electronics,Headphones,1,263.36,263.36,Alipay,App,Cancelled
ORD-2023000712,2024-08-27,Customer_155,West,Chongqing,Sony WH-1000XM5,Electronics,Headphones,3,319.67,959.01,Alipay,Third-party,Processing
ORD-2023000713,2025-12-04,Customer_126,Central,Changsha,Canon EOS R6,Electronics,Cameras,1,2432.8,2432.8,Alipay,Third-party,Cancelled
ORD-2023000714,2024-05-20,Customer_64,West,Chongqing,iPhone 15,Electronics,Smartphones,4,1069.78,4279.12,WeChat Pay,Phone,Returned
ORD-2023000715,2025-05-05,Customer_12,South,Xiamen,AirPods Pro,Electronics,Headphones,5,278.75,1393.75,Credit Card,Phone,Returned
ORD-2023000716,2023-07-20,Customer_116,North,Tianjin,Standing Desk,Home & Garden,Furniture,4,495.9,1983.6,Bank Transfer,Website,Completed
ORD-2023000717,2023-09-29,Customer_92,Central,Wuhan,Dark Chocolate Box,Food & Beverage,Snacks,4,17.01,68.04,WeChat Pay,Website,Completed
ORD-2023000718,2025-07-29,Customer_147,North,Tianjin,Organic Coffee Beans,Food & Beverage,Beverages,3,17.96,53.88,COD,App,Cancelled
ORD-2023000719,2025-01-28,Customer_161,West,Chengdu,Dark Chocolate Box,Food & Beverage,Snacks,4,13.57,54.28,Bank Transfer,App,Completed
ORD-2023000720,2025-05-22,Customer_193,West,Xi'an,Camping Tent 4P,Sports,Outdoor,5,257.08,1285.4,WeChat Pay,Third-party,Returned
ORD-2023000721,2024-11-18,Customer_189,Central,Wuhan,Organic Coffee Beans,Food & Beverage,Beverages,1,20.71,20.71,Credit Card,Third-party,Shipped
ORD-2023000722,2023-03-25,Customer_94,North,Beijing,Denim Jacket,Clothing,Men's Wear,3,78.18,234.54,WeChat Pay,Website,Returned
ORD-2023000723,2024-11-16,Customer_62,North,Shenyang,Dark Chocolate Box,Food & Beverage,Snacks,2,13.36,26.72,COD,App,Cancelled
ORD-2023000724,2024-07-01,Customer_129,Central,Changsha,iPad Air,Electronics,Tablets,2,566.74,1133.48,Bank Transfer,Store,Completed
ORD-2023000725,2025-12-14,Customer_32,North,Tianjin,Dumbbell Set 20kg,Sports,Fitness Equipment,4,88.63,354.52,Bank Transfer,Third-party,Returned
ORD-2023000726,2023-05-15,Customer_49,East,Hangzhou,The Great Novel,Books,Fiction,3,27.24,81.72,Bank Transfer,App,Completed
ORD-2023000727,2024-07-19,Customer_29,West,Chengdu,Yoga Mat Premium,Sports,Yoga,1,43.26,43.26,Alipay,Phone,Processing
ORD-2023000728,2023-09-28,Customer_122,South,Xiamen,Data Science 101,Books,Non-Fiction,1,46.89,46.89,WeChat Pay,Phone,Cancelled
ORD-2023000729,2024-04-20,Customer_134,North,Tianjin,iPad Air,Electronics,Tablets,1,513.11,513.11,WeChat Pay,Phone,Returned
ORD-2023000730,2025-12-21,Customer_141,East,Nanjing,Data Science 101,Books,Non-Fiction,3,49.78,149.34,Bank Transfer,Phone,Shipped
ORD-2023000731,2024-04-09,Customer_124,Central,Wuhan,Yoga Mat Premium,Sports,Yoga,2,53.25,106.5,WeChat Pay,Store,Completed
ORD-2023000732,2023-11-26,Customer_183,South,Guangzhou,Yoga Mat Premium,Sports,Yoga,4,55.71,222.84,COD,Store,Processing
ORD-2023000733,2023-08-28,Customer_11,South,Xiamen,Dark Chocolate Box,Food & Beverage,Snacks,2,13.47,26.94,WeChat Pay,Third-party,Processing
ORD-2023000734,2023-03-13,Customer_171,West,Chongqing,Dumbbell Set 20kg,Sports,Fitness Equipment,2,81.13,162.26,WeChat Pay,Store,Processing
ORD-2023000735,2023-09-06,Customer_7,East,Hangzhou,Ceramic Mug Set,Home & Garden,Kitchenware,2,29.29,58.58,Bank Transfer,Phone,Processing
ORD-2023000736,2025-11-05,Customer_85,West,Chongqing,AirPods Pro,Electronics,Headphones,1,284.12,284.12,WeChat Pay,Phone,Shipped
ORD-2023000737,2025-06-24,Customer_87,Central,Changsha,AirPods Pro,Electronics,Headphones,5,266.07,1330.35,Credit Card,Phone,Completed
ORD-2023000738,2025-04-02,Customer_159,South,Xiamen,Ceramic Mug Set,Home & Garden,Kitchenware,1,27.33,27.33,Alipay,Phone,Shipped
ORD-2023000739,2025-12-14,Customer_57,North,Tianjin,Galaxy S24,Electronics,Smartphones,5,937.11,4685.55,WeChat Pay,Website,Completed
ORD-2023000740,2025-03-18,Customer_50,North,Shenyang,Leather Boots,Clothing,Footwear,1,181.7,181.7,Bank Transfer,Store,Returned
ORD-2023000741,2025-05-25,Customer_95,Central,Changsha,Galaxy S24,Electronics,Smartphones,3,871.37,2614.11,Bank Transfer,Store,Completed
ORD-2023000742,2023-06-29,Customer_56,East,Hangzhou,Dumbbell Set 20kg,Sports,Fitness Equipment,3,101.75,305.25,Bank Transfer,Phone,Cancelled
ORD-2023000743,2023-06-26,Customer_37,East,Shanghai,Silk Dress,Clothing,Women's Wear,4,115.05,460.2,Alipay,Store,Cancelled
ORD-2023000744,2023-07-01,Customer_2,Central,Zhengzhou,MacBook Air,Electronics,Laptops,5,1291.12,6455.6,Bank Transfer,Store,Cancelled
ORD-2023000745,2023-10-08,Customer_52,South,Xiamen,Leather Boots,Clothing,Footwear,5,171.18,855.9,Alipay,Phone,Shipped
